,Unnamed: 0,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct
6715,6715,9586074189,5.0,8,2,4,1,0,0,0,0,1,0,6715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6716,6716,9586100021,4.0,8,1,4,1,1,1,1,1,1,1,6716,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6717,6717,9586272460,1.0,3,1,5,1,0,0,0,0,1,0,6717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6718,6718,9588454805,2.0,6,3,4,1,0,0,0,1,1,0,6718,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6719,6719,9589543530,4.0,2,2,4,1,0,0,0,0,1,0,6719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6720,6720,9592096860,2.0,2,1,4,1,0,0,1,1,1,1,6720,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6721,6721,9592113016,5.0,5,1,3,1,0,0,1,1,1,1,6721,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6722,6722,9595063824,3.0,6,2,4,1,1,0,0,0,1,0,6722,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6723,6723,9596866626,2.0,1,1,5,1,0,0,0,0,1,0,6723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6724,6724,9600161107,2.0,6,3,4,1,0,0,0,1,1,0,6724,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6725,6725,9600467701,2.0,3,1,4,1,1,0,1,1,1,1,6725,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6726,6726,9601380718,1.0,18,3,5,1,0,0,0,1,1,0,6726,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6727,6727,9604159050,3.0,1,1,4,1,0,0,0,0,1,0,6727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6728,6728,9604288700,2.0,1,1,4,1,0,1,1,1,1,1,6728,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6729,6729,9606530062,4.0,14,2,5,1,1,1,1,1,1,1,6729,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6730,6730,9606979004,4.0,2,2,4,1,0,0,0,0,1,0,6730,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6731,6731,9609044057,6.0,9,1,4,1,0,0,0,0,1,0,6731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6732,6732,9612486538,4.0,14,2,5,1,0,0,1,1,1,1,6732,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6733,6733,9613596967,1.0,6,1,4,1,0,0,0,0,1,0,6733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6734,6734,9616133296,2.0,4,4,4,1,0,0,0,0,1,1,6734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6735,6735,9616359823,3.0,14,2,3,1,0,0,0,0,1,0,6735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6736,6736,9619182780,4.0,2,2,4,1,0,0,0,0,1,0,6736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6737,6737,9620192431,1.0,13,1,4,1,0,0,0,0,1,0,6737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6738,6738,9620611247,8.0,6,3,4,1,0,0,0,1,1,1,6738,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6739,6739,9620691016,2.0,6,3,4,1,0,0,0,0,1,0,6739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6740,6740,9622035037,1.0,3,3,5,1,0,0,1,1,1,1,6740,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6741,6741,9622038276,3.0,2,2,4,1,0,0,1,1,1,1,6741,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6742,6742,9623157669,1.0,8,2,4,1,0,0,0,0,1,0,6742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6743,6743,9623430901,4.0,10,2,3,1,0,0,1,1,1,1,6743,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6744,6744,9623668444,1.0,2,1,5,1,0,0,1,1,1,1,6744,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6745,6745,9624515128,11.0,8,2,4,1,0,0,0,0,1,0,6745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6746,6746,9625772181,5.0,10,2,3,1,0,0,0,0,1,0,6746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6747,6747,9627554553,3.0,1,1,4,1,0,0,0,1,1,1,6747,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6748,6748,9630834059,2.0,3,3,5,1,0,0,0,1,1,1,6748,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6749,6749,9635767627,5.0,4,2,4,1,0,1,1,1,1,1,6749,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6750,6750,9635832068,1.0,3,1,5,1,0,0,0,1,1,0,6750,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6751,6751,9638881114,9.0,20,2,3,1,0,0,0,1,1,0,6751,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6752,6752,9640268169,3.0,6,2,4,1,0,0,0,0,1,0,6752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6753,6753,9641509799,7.0,5,1,4,1,0,0,0,0,1,0,6753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6754,6754,9643380122,5.0,6,2,4,1,0,0,0,0,1,0,6754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6755,6755,9645153177,130.0,9,1,4,1,0,0,0,1,1,0,6755,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6756,6756,9646712603,1.0,7,1,5,1,0,0,0,1,1,0,6756,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6757,6757,9647871930,1.0,4,1,5,1,0,0,0,1,1,1,6757,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6758,6758,9649598605,2.0,14,2,4,1,0,0,0,0,1,0,6758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6759,6759,9650441929,1.0,30,2,3,1,0,0,0,1,1,0,6759,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6760,6760,9653157291,1.0,11,1,3,1,0,0,0,0,1,0,6760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6761,6761,9654455073,12.0,6,3,5,1,0,0,0,1,1,0,6761,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6762,6762,9654547365,1.0,7,1,5,1,0,0,1,1,1,1,6762,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6763,6763,9655343332,1.0,6,1,4,1,0,0,0,0,1,0,6763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6764,6764,9659815554,1.0,15,3,5,1,0,0,0,0,1,0,6764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6765,6765,9660268519,2.0,7,1,3,1,0,0,1,1,1,1,6765,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6766,6766,9661983848,1.0,9,1,3,1,0,0,0,0,1,0,6766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6767,6767,9662168775,1.0,15,3,5,1,0,0,0,1,1,1,6767,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6768,6768,9662307560,4.0,8,2,3,1,0,0,0,0,1,0,6768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6769,6769,9662501121,3.0,1,1,4,1,0,0,0,0,1,0,6769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6770,6770,9664933836,2.0,2,1,3,1,0,0,0,0,1,0,6770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6771,6771,9666304203,4.0,14,2,4,1,0,1,1,1,1,1,6771,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6772,6772,9666313790,2.0,1,1,4,1,0,1,1,1,1,1,6772,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6773,6773,9669671579,10.0,3,1,4,1,0,0,1,1,1,1,6773,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6774,6774,9669807608,1.0,6,3,5,1,0,0,0,0,1,0,6774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6775,6775,9670719909,3.0,12,2,4,1,0,0,0,0,1,0,6775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6776,6776,9671793068,2.0,14,2,5,1,0,0,1,1,1,1,6776,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6777,6777,9676769855,2.0,1,1,4,1,0,0,0,0,1,0,6777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6778,6778,9677323465,8.0,6,3,5,1,0,0,0,0,1,0,6778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6779,6779,9679140965,9.0,5,1,4,1,0,0,0,0,1,0,6779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6780,6780,9679402713,3.0,14,2,3,1,0,0,1,1,1,1,6780,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6781,6781,9680763430,2.0,12,2,3,1,0,0,1,1,1,1,6781,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6782,6782,9680785644,3.0,2,2,3,1,0,0,0,1,1,1,6782,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6783,6783,9680989938,1.0,8,2,4,1,0,0,0,0,1,0,6783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6784,6784,9683976613,18.0,1,1,5,1,0,0,0,0,1,1,6784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.2,0.2
6785,6785,9684327271,3.0,7,1,3,1,0,0,0,0,1,1,6785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6786,6786,9686555117,1.0,2,1,5,1,0,0,0,0,1,0,6786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6787,6787,9688813195,1.0,4,2,4,1,0,0,0,1,1,1,6787,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6788,6788,9691190034,3.0,5,2,5,1,0,0,0,1,1,0,6788,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6789,6789,9691763643,7.0,7,1,3,1,0,0,0,0,1,0,6789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6790,6790,9693030424,3.0,3,1,5,1,0,0,0,0,1,0,6790,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6791,6791,9695515983,4.0,4,1,5,1,1,0,1,1,1,1,6791,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0.2,0.2
6792,6792,9695639475,2.0,6,3,4,1,0,0,1,1,1,1,6792,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6793,6793,9698721830,2.0,6,3,4,1,0,0,1,1,1,1,6793,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6794,6794,9699210706,10.0,10,2,4,1,0,0,0,0,1,0,6794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6795,6795,9699507732,2.0,10,2,3,1,0,0,0,0,1,0,6795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6796,6796,9700663232,1.0,2,2,4,1,0,0,0,0,1,0,6796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6797,6797,9700891068,8.0,3,1,5,1,0,0,0,0,1,0,6797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6798,6798,9701201275,2.0,5,2,4,1,0,0,0,0,1,1,6798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6799,6799,9702716341,2.0,1,1,5,1,0,0,0,1,1,1,6799,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6800,6800,9703648924,36.0,6,1,4,1,0,0,0,0,1,0,6800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6801,6801,9704168779,16.0,8,1,4,1,1,0,1,1,1,1,6801,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6802,6802,9705685376,1.0,2,2,3,1,0,0,0,0,1,0,6802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6803,6803,9707025178,7.0,2,1,4,1,0,0,0,0,1,0,6803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6804,6804,9707356300,2.0,20,1,5,1,0,0,1,1,1,1,6804,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6805,6805,9710644405,5.0,4,2,5,1,0,0,0,0,1,0,6805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6806,6806,9712073375,1.0,3,3,4,1,0,0,0,0,1,0,6806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6807,6807,9713000858,9.0,8,2,4,1,0,0,0,1,1,0,6807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6808,6808,9715365007,1.0,15,1,4,1,0,0,0,0,1,0,6808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6809,6809,9719027789,2.0,2,2,5,1,0,0,0,1,1,1,6809,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6810,6810,9724519021,1.0,16,2,3,1,0,0,1,1,1,1,6810,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6811,6811,9725417619,1.0,2,1,5,1,1,0,0,0,1,0,6811,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6812,6812,9725461554,2.0,14,1,4,1,1,0,0,1,1,0,6812,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6813,6813,9727259176,9.0,4,2,3,1,0,0,0,0,1,0,6813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6814,6814,9729466714,3.0,3,1,5,1,0,0,0,0,1,0,6814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6815,6815,9731467340,4.0,9,1,4,1,0,0,1,1,1,1,6815,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6816,6816,9732162438,1.0,10,1,5,1,0,0,0,0,1,1,6816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6817,6817,9736883259,2.0,1,1,4,1,0,0,1,1,1,1,6817,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6818,6818,9737761618,5.0,15,1,5,1,0,0,1,1,1,1,6818,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6819,6819,9741525270,1.0,9,3,5,1,0,0,0,1,1,0,6819,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6820,6820,9742806928,1.0,8,2,3,1,0,0,1,1,1,1,6820,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6821,6821,9746416910,18.0,2,2,4,1,1,0,0,1,1,0,6821,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6822,6822,9746495855,1.0,9,1,4,1,0,0,0,0,1,0,6822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6823,6823,9754264810,2.0,3,3,5,1,0,0,0,1,1,0,6823,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6824,6824,9756137354,2.0,15,1,5,1,0,0,1,1,1,1,6824,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6825,6825,9757119163,7.0,10,2,4,1,0,0,0,0,1,0,6825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6826,6826,9758211658,2.0,1,1,5,1,0,1,1,1,1,1,6826,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6827,6827,9759186768,1.0,4,1,4,1,0,0,1,1,1,1,6827,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6828,6828,9759603345,1.0,8,2,4,1,0,0,0,1,1,0,6828,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6829,6829,9762570283,1.0,2,2,5,1,0,0,1,1,1,1,6829,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6830,6830,9763423709,4.0,6,3,4,1,0,0,1,1,1,1,6830,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6831,6831,9763484671,2.0,4,2,4,1,0,0,0,0,1,0,6831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6832,6832,9767139771,2.0,1,1,4,1,0,0,0,1,1,1,6832,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6833,6833,9768700362,20.0,1,1,4,1,0,0,0,1,1,1,6833,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6834,6834,9768869659,2.0,6,2,5,1,0,0,1,1,1,1,6834,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6835,6835,9769757356,1.0,15,1,4,1,0,0,0,0,1,0,6835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6836,6836,9770417369,5.0,7,1,4,1,0,0,0,0,1,1,6836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6837,6837,9771177228,2.0,6,1,5,1,0,0,0,1,1,0,6837,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6838,6838,9774592759,2.0,15,1,4,1,0,0,0,1,1,0,6838,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6839,6839,9774869726,78.0,1,1,5,1,0,0,0,0,1,0,6839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6840,6840,9775268122,2.0,1,1,4,1,0,0,0,0,1,1,6840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6841,6841,9775723213,1.0,9,3,5,1,0,0,0,1,1,0,6841,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6842,6842,9778966552,1.0,6,3,4,1,0,0,0,0,1,0,6842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6843,6843,9780863747,1.0,9,1,4,1,0,0,0,0,1,0,6843,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25
6844,6844,9781549229,5.0,3,1,5,1,0,0,0,0,1,0,6844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6845,6845,9782161056,1.0,2,2,5,1,0,1,1,1,1,1,6845,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6846,6846,9784237181,1.0,3,1,4,1,0,0,0,0,1,0,6846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6847,6847,9786416696,6.0,6,2,4,1,0,0,0,0,1,0,6847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6848,6848,9787892157,10.0,14,2,5,1,1,1,1,1,1,1,6848,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6849,6849,9788481921,2.0,2,2,5,1,0,0,1,1,1,1,6849,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6850,6850,9790034143,2.0,4,2,4,1,0,0,1,1,1,1,6850,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6851,6851,9790322376,89.0,10,2,5,1,0,1,1,1,1,1,6851,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6852,6852,9791402719,1.0,6,3,5,1,0,0,0,0,1,0,6852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6853,6853,9796533370,7.0,12,1,5,1,0,0,0,0,1,0,6853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6854,6854,9797610002,5.0,6,2,3,1,0,0,0,0,1,0,6854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333
6855,6855,9798483681,1.0,6,1,4,1,0,0,0,1,1,0,6855,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6856,6856,9798594513,3.0,4,2,4,1,0,0,0,0,1,0,6856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6857,6857,9798974384,12.0,12,2,4,1,0,0,0,1,1,0,6857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6858,6858,9799019046,3.0,6,2,5,1,0,0,0,1,1,0,6858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6859,6859,9799491627,1.0,2,2,5,1,0,0,1,1,1,1,6859,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6860,6860,9800692591,3.0,12,2,5,1,0,0,0,0,1,0,6860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6861,6861,9801115818,7.0,10,1,4,1,0,0,0,0,1,0,6861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6862,6862,9802443090,3.0,14,2,4,1,0,0,1,1,1,1,6862,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6863,6863,9806982779,4.0,1,1,4,1,0,0,0,0,1,0,6863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6864,6864,9809234135,2.0,15,1,4,1,0,0,1,1,1,1,6864,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6865,6865,9811754512,1.0,6,3,5,1,0,0,0,0,1,0,6865,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6866,6866,9812182841,4.0,1,1,4,1,0,0,1,1,1,1,6866,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6867,6867,9813882421,1.0,6,2,5,1,0,0,0,0,1,1,6867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2
6868,6868,9814004184,3.0,6,3,4,1,0,0,0,0,1,0,6868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
6869,6869,9814193274,6.0,11,1,4,1,0,0,0,1,1,0,6869,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25
